session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
60919cb5cdbb70607de0e968,6047403c4e2a7f1d9b6a9038,RETURNED,13:09.0,19:56.0,406.985,40,84,3,98,,no code given,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919ce87f3cecb6229437ad,5eb4909c2f46f82f9280a49b,RETURNED,13:49.6,,4365455.275,23,147,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919e638804e3164eb33892,604b4cefcccde3ca319a38b9,RETURNED,20:05.7,,4365079.162,23,46,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919fc5b77fef1793430492,606226520b95abbc59802c10,RETURNED,26:13.4,,4364711.561,23,55,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60919fdd65724742789053f8,5ed556715b338d0d1597dad9,RETURNED,26:25.2,27:21.9,56.688,59,381,0,100,,NOCODE,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a0089c598567cb8d2d92,604a64f991d22a3c08943094,RETURNED,27:06.3,,4364658.639,36,100,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a025f09742db05af009f,5ced8f96a726ed0015d31452,RETURNED,27:37.0,,4364628.015,34,1576,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a02afc6ba7fbe030fcaa,5ffe490b9169a24acfdb6744,RETURNED,27:38.9,,4364626.11,22,128,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a04218a1c7a36b7618f2,58e54c853c4dba00016cdd4c,RETURNED,28:13.1,,4364591.916,34,122,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a05a79ca86439f1fcc16,5f29eff59714081a3594a331,RETURNED,28:31.0,,4364574.051,34,216,3,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a05fc19b666019a389b6,5ed12660a41e2603213e1f87,RETURNED,29:14.5,,4364530.582,45,369,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a0b08f703c89306ab587,5cabaa10ed17090015e1eb75,RETURNED,30:43.5,,4364441.531,30,558,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a0db3033914e74bf6ca2,5b5a822e1ad8270001c4f28d,RETURNED,30:37.5,,4364447.595,40,1683,8,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a0f4550223aee5a94091,5f39a493da1ce1553328ebd9,RETURNED,31:00.5,,4364424.59,26,125,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a16f3156ad41df3b34fb,5ec56cd8269fcc53a3dfb6c4,RETURNED,33:05.6,33:27.3,21.728,23,73,2,97,,NOCODE,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a21883665e126f00f219,60662064c4e2b814215e6890,RETURNED,36:03.8,,4364121.362,43,49,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a3cd9e89c465e076b960,608a4d40e24c14553ae90803,RETURNED,43:09.7,49:49.4,399.738,30,144,0,100,,3981EFC9,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a402681facc4aa4f5561,5b5e0e86902ad10001cfcc59,RETURNED,44:04.8,,4363640.34,36,782,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a5aed7410970b60cf690,600891b7ddbcfc2408476fda,RETURNED,51:15.7,,4363209.474,27,313,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a5e4f46eee9957919e54,5cdfd233836810000178d318,RETURNED,52:06.6,,4363158.65,51,311,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a6325cd5acb6d0426b91,5d10afdd98423700019f6fc5,RETURNED,53:31.3,,4363073.909,25,317,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a650873e0053c5f754c1,608ae1f9ca32186632fbb3b9,RETURNED,54:05.9,,4363039.344,25,45,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a66a03205f488292d686,60915f4fc89b4961fc8b64bd,RETURNED,54:18.1,,4363027.118,22,47,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a7c413e164a53dc3786b,601027b90f1caf053173ff51,RETURNED,00:04.5,,4362680.777,26,182,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a84aa8f7bc1916b79c79,603035dd2b8e88e5aeed43bf,RETURNED,03:03.5,,4362501.797,25,164,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a8ad00c907d92a662511,6047acbccff343016fcf071c,RETURNED,04:43.8,,4362401.504,34,408,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a9075e612bf412a0170f,605bfe34b95bfaa4eb7497da,RETURNED,05:47.4,,4362337.918,52,127,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a9436f8b4515eb7ee4a9,5f11a157188dff03032d37a1,RETURNED,06:27.1,,4362298.249,31,372,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a95db131f2712d2bb4f5,607b09ebe87f9e4547d8c77e,RETURNED,06:58.2,17:28.3,630.088,34,102,1,100,,no code,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091a9b7229bfdea163c5c80,6030fa2450c603fb7017a7be,RETURNED,08:23.4,,4362182.005,26,89,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091aa16bdb5c5cef99d232b,5fca4528e2e6de60c56bdfc7,RETURNED,10:05.3,,4362080.088,24,20,1,94,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091aab7da5c3f857130cba5,5dd5c04f86c88658b24d4cde,RETURNED,12:54.8,,4361910.546,34,835,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091aae7df06104bc78d38d3,607757d0b168a54ab3e3a334,RETURNED,13:31.8,,4361873.564,24,68,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091aafe19cf24bd522d542a,5dd6329b8062875cbb664f2d,RETURNED,13:50.3,,4361855.128,53,232,4,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091ab2683ec18950eac7314,565f1784e14ebc0006c5f89d,RETURNED,14:39.0,,4361806.419,57,770,6,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091aca2164c850e6646e113,575b2b408b705300078ae5e6,RETURNED,20:51.7,,4361433.793,32,1649,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091aca2ec35507468ad4a19,6055b86f3fc8b9037011c319,RETURNED,21:09.3,22:40.1,90.79,33,64,1,100,,NOCODE,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091acac164c850e6646e116,5ede2b4b0ad20d04db518365,RETURNED,21:02.6,,4361422.869,21,59,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091acb8e82997045a415c53,6037acebb08c24044413174b,RETURNED,21:14.9,,4361410.599,31,97,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091acd4d4a1897d63600d28,60670075662d19e13a79d7e9,RETURNED,21:46.6,,4361378.933,21,69,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091ad2b247bf3a9ab0a0da2,5c50c73cecd461000198fea1,RETURNED,23:10.4,,4361295.097,29,2273,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091ad3563a3b713bcad044e,6080be29300bc382f81632d7,RETURNED,23:25.7,,4361279.888,33,81,2,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091ad7b19e23be334459b76,5f6421014e6f4119f6e16ec9,RETURNED,25:17.4,,4361168.135,50,197,4,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091adb35ec33f911275e12e,605b34dbc8afa00313d11543,RETURNED,34:55.9,,4360589.7,30,75,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091adb4a03309c73cac7fc4,5defad479db50d000d727ed1,RETURNED,25:27.2,,4361158.409,41,1032,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091adc9eb71d6735398dc57,5f1319b3975be90008ab56a3,RETURNED,25:48.2,,4361137.392,40,243,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091ae083b598883c8ed7df6,5ebb26c872b18c0f47c14bb4,RETURNED,26:55.1,,4361070.506,44,348,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091ae22fba46932a0297f9f,5b1966a168a5ed0001735813,RETURNED,27:14.6,,4361051.066,57,775,14,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091b053c0dfc2097fbf9c05,607c90a4d015734b70f02df6,RETURNED,36:37.6,,4360488.093,29,98,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091b06187d2d9ae23caeb10,606041fc7e7b32b934840f3d,RETURNED,36:54.2,,4360471.492,38,97,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091b188eb71d6735398dc70,5f5e6b9784344170b3010df3,RETURNED,41:46.8,,4360178.938,20,225,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6091b1ccc616f7296aad8ada,5edfb0770fb0722aa3839b6d,RETURNED,43:35.5,,4360070.159,25,969,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609a9df010e9b9c09806f802,59c9c8da5535800001a8e434,RETURNED,08:36.0,,3775334.467,29,458,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c0158c64ae6704884d993,601b1ae7bcb06741d4a4804d,RETURNED,24:56.8,,3684353.889,18,159,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c015b04894c5968023e64,5d1e3a4851bab9000116226f,RETURNED,24:59.9,,3684350.853,40,580,5,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c015cc5ed632e489622f6,6048f1930e3bd5e088725a91,RETURNED,25:03.1,,3684347.735,30,89,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c015dd141797dacd8ca9e,5f302dd8a3cc1a44baa1b9ab,RETURNED,25:06.4,,3684344.433,25,143,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c015f3c6ed8e16b6b53ac,602cfb8dbc577263b42e3c16,RETURNED,25:08.2,,3684342.777,35,100,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c0161c22918ddb72583dc,5a8ee560eea3d300016ec9d8,RETURNED,25:08.8,,3684342.249,39,439,10,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c01634700834d7e212bbf,5f03771f713311584afed791,RETURNED,25:07.3,,3684343.753,25,152,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c0165706b7226c4798078,5e14297f99b282a30cd25107,RETURNED,25:11.1,,3684340.046,40,310,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c016737cdbce874441f6c,6061e3d07975703e6bbbb8c1,RETURNED,36:00.1,,3683691.156,23,102,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c01677c7da643975f834a,5faa7ce97709a13a0b435479,RETURNED,35:11.1,,3683740.169,33,14,1,94,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c016a84dcfc4e111763e4,5fd47c6b93f5661e3aa71398,RETURNED,25:19.0,,3684332.339,21,116,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c0207fb3bb91200fa99aa,5d91a7c336017c00192a6755,RETURNED,28:00.3,,3684171.112,49,546,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609c02978624ec938752b709,5da83b70f3556d0014a1e273,RETURNED,30:17.3,,3684034.206,41,341,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fddd83583f6af4569c5a91e,5fb37c41eeb1b4ad09c0b3a2,TIMED-OUT,38:51.8,,16146742.71,32,13,0,100,,,Australia,Australia,DATA EXPIRED,English,Australia,Female,DATA EXPIRED
5fddd883f4e2334b5bb42374,5f43b3e9afb00862d6451aa7,TIMED-OUT,40:07.7,,16146666.84,21,76,4,96,,,Portugal,Portugal,Other,English,Portugal,Male,Yes
5fddd8b2c274b34bd91d8410,5fca346b6efb825cd14e7882,TIMED-OUT,40:52.3,,16146622.31,19,41,1,99,,,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5fddd955eae5434b978f2c11,5f5634241dd5b50165a94243,TIMED-OUT,43:35.4,,16146459.37,22,188,1,100,,,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
5fddda65df2ec9460ebbbc32,5fbe2e3d611995000cc88a76,TIMED-OUT,48:08.5,,16146186.41,67,35,0,100,,,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5fdddec03cc53c4bc719855c,5e06b762c76aa608a8fa5b0e,TIMED-OUT,06:43.6,,16145071.97,33,130,5,96,,,Australia,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5fdde03b1976284c352e4313,5faebf997a61f60426d59cae,TIMED-OUT,14:43.4,,16144592.31,26,48,1,100,,,Ireland,Ireland,DATA EXPIRED,English,Ireland,Male,DATA EXPIRED
5fdde26780700d4d28ed6c31,5b97a746aa172900019310b0,TIMED-OUT,22:15.4,,16144140.4,49,468,11,95,,,DATA EXPIRED,United Kingdom,Part-Time,English,United Kingdom,Female,No
6091655a2e7bade329cce430,5ea944c287b415000ce42862,TIMED-OUT,16:42.0,,4379674.21,46,323,0,100,,,Spain,Spain,Full-Time,English,Spain,Male,Yes
6091655a4b554357d00f4e17,5e54c7fc2394ea4c99f88987,TIMED-OUT,18:46.1,,4379550.072,33,312,0,100,,,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
6091655a9d7d36dbc7b3a8b5,60172479af1cb7951a747a77,TIMED-OUT,16:42.8,,4379673.453,20,58,1,100,,,South Africa,South Africa,Other,English,South Africa,Female,Yes
6091655cceb9858774a8415a,5954fca53e9d73000192588f,TIMED-OUT,17:00.7,,4379655.864,47,970,1,100,,,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
6091655dac4737fb8406935f,5bc772a554b3bc0001a33bde,TIMED-OUT,16:45.4,,4379671.283,27,415,3,99,,,Singapore,United Kingdom,Full-Time,English,United Kingdom,Male,Yes
609165f56450cae989928c87,56880beb369319000c271ed9,TIMED-OUT,19:23.2,,4379513.987,69,961,6,100,,,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
609166f18dc4b681504d3704,5feb084729db95b4d4055318,TIMED-OUT,23:34.2,,4379263.527,33,98,1,100,,,United Kingdom,Ireland,Full-Time,English,Ireland,Female,Yes
609168df8dc4b681504d3730,5f4ccc1c0a96477ca49da98c,TIMED-OUT,31:49.3,,4378769.275,33,367,1,100,,,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6091690c024632d8a27dc20b,5c707693db12e3000146b16d,TIMED-OUT,32:45.2,,4378713.437,30,493,0,100,,,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
60916ac69f4b4b8d1e839631,60908361f315e5402b6b316d,TIMED-OUT,39:50.8,,4378288.363,49,8,0,100,,,Canada,Canada,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,Canada,Female,Yes
60916cec6db99c3ac3cfb25f,5d71640e8a1bff0001d88e70,TIMED-OUT,49:00.2,,4377739.403,34,417,5,98,,,DATA EXPIRED,United Kingdom,DATA EXPIRED,English,DATA EXPIRED,Male,DATA EXPIRED
6091700679f1d276578ce88f,6038edc05fc5993376527b9a,TIMED-OUT,04:48.7,,4376791.58,21,60,0,100,,,South Africa,South Africa,Unemployed (and job seeking),English,South Africa,Female,Yes
609173ad537eca852edd9d06,59d65ad8e2762800015eb51b,TIMED-OUT,19:04.8,,4375935.787,27,1307,2,100,,,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,Yes
609174367b05d586aaacb192,6015801ce68e22652f8b0b97,TIMED-OUT,20:33.9,,4375846.737,27,92,2,98,,,Zimbabwe,South Africa,Full-Time,English,Zimbabwe,Female,Yes
609174e16aace58a96186ac6,6007421356226920359b5f3e,TIMED-OUT,23:01.9,,4375698.899,29,158,0,100,,,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
609176654f9769bc79682ede,5a051341ff266c0001d1f915,TIMED-OUT,34:42.5,,4374998.709,34,1015,2,100,,,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,No
609176684c0148cb3eae0f05,601c6fb3709f9079f4d4ba1a,TIMED-OUT,29:38.9,,4375302.29,28,124,2,99,,,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,Yes
609176d7a824f996e1aed4d5,599a9252bbe848000179676e,TIMED-OUT,31:19.2,,4375202.169,55,688,5,100,,,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
60917d94ca35360103a9e554,5f02bbeb5ac5f8432d35fddd,TIMED-OUT,00:08.6,,4373473.49,28,272,1,100,,,Italy,Ireland,Full-Time,English,Ireland,Male,No
609183abd29f7c908e053f6b,5d5a8cbeeb68e00018d85fb7,TIMED-OUT,26:03.8,,4371919.107,23,400,2,100,,,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
609185b29cfe14e3d0faa6d8,5cc58b603b1b1c0001f9db5f,TIMED-OUT,34:46.8,,4371396.292,51,480,7,98,,,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
60918dc169d32ee8f2680bdd,60057cf25439a47ac02192af,TIMED-OUT,09:05.1,,4369338.837,24,145,0,100,,,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,No
609196b7c419e1dabc0425de,5b2240df023fe3000150533f,TIMED-OUT,48:08.0,,4366996.379,46,820,3,100,,,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
6091a043d0b5aecc0ff6c0e9,605500e693ca3bba01b3fcea,TIMED-OUT,28:08.6,,4364596.439,18,95,0,100,,,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,Yes
609a9de28230b40b2fe491f6,607c5ed5b984d188b1c3a9a4,TIMED-OUT,09:03.9,,3775306.615,24,3,1,94,,,South Africa,South Africa,Unemployed (and job seeking),English,South Africa,Male,No
609c01666ea74ba1d4e8d963,60894001d67cbb09d3941816,TIMED-OUT,25:11.8,,3684339.365,27,42,1,100,,,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,Yes
609c018505c36bf6c488822d,5f63d0fd56cd1c1365d7f45d,TIMED-OUT,26:12.6,,3684278.81,54,170,3,98,,,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
